Key,Dialogue,Context
[BARK]Arrested_0,クソ野郎！,
[BARK]Arrested_1,地獄に落ちろ！,
[BARK]Arrested_10,これはもう戦争の問題じゃない！,
[BARK]Arrested_11,あと何人死ねば理解するんだ？,
[BARK]Arrested_12,あと何人死ねば理解するんだ？,
[BARK]Arrested_13,お前にとって、奴の価値はどれほどなんだ？,
[BARK]Arrested_14,判決を待つ時間などない。,
[BARK]Arrested_15,クソ野郎！,
[BARK]Arrested_16,ここでも子供を死なせているじゃないか！,
[BARK]Arrested_2,もう手遅れだ、駄犬め。,
[BARK]Arrested_3,生きたまま皮を剥がしてやる！,
[BARK]Arrested_4,理由を知りたいか？あの少年に聞け！,
[BARK]Arrested_5,お前は未だに何も学んでいないな！,
[BARK]Arrested_6,まだなにも終わっちゃいない！,
[BARK]Arrested_7,なにも終わっていない。,
[BARK]Arrested_8,お前たちが血で償うまで、俺たちは止まらない。,
[BARK]Arrested_9,誰も見逃しはしない。,
[BARK]ArrestIdle_0,俺の話を聞け！何が起こっているのか教えてやる！,
[BARK]ArrestIdle_1,俺たちの民を冷酷に殺す気か！,
[BARK]ArrestIdle_2,罪のない人々を虐殺しやがって！,
[BARK]ArrestIdle_3,お前たちに俺たちを裁く権利はない。,
[BARK]ArrestIdle_4,これが俺たちのやるべきことだ。,
[BARK]ArrestIdle_5,今お前が見ているのは…,
[BARK]ArrestIdle_6,警告はしたが、お前たちは聞かなかった！,
[BARK]ArrestIdle_7,こういうことだ。,
[BARK]ArrestIdle_8,当然の報いだ。,
[BARK]Bashed_0,（うめき声）,
[BARK]Bashed_1,（うめき声）,
[BARK]Bashed_2,（うめき声）,
[BARK]Bashed_3,（うめき声）,
[BARK]Bashed_4,（うめき声）,
[BARK]Bashed_5,（うめき声）,
[BARK]Bashed_6,（うめき声）,
[BARK]Breathing_0,（荒い息遣い）,
[BARK]Breathing_1,（荒い息遣い）,
[BARK]Breathing_2,（荒い息遣い）,
[BARK]Compliant_0,降参だ！,
[BARK]Compliant_1,わかった、わかった！,
[BARK]Compliant_10,じっとしている！,
[BARK]Compliant_2,わかった、わかった、わかった！,
[BARK]Compliant_3,撃つな！,
[BARK]Compliant_4,もう終わりだ！,
[BARK]Compliant_5,丸腰だ！,
[BARK]Compliant_6,丸腰！丸腰だ！,
[BARK]Compliant_7,武器はない！武器は持っていない！,
[BARK]Compliant_8,すぐ伏せる！,
[BARK]Compliant_9,す、すぐ伏せる！,
[BARK]Death_0,（悲鳴）,
[BARK]Death_1,（悲鳴）,
[BARK]Death_2,（悲鳴）,
[BARK]Death_3,（悲鳴）,
[BARK]Death_4,（悲鳴）,
[BARK]Death_5,（悲鳴）,
[BARK]Death_6,（悲鳴）,
[BARK]FellowAIKilled_0,この野郎！,
[BARK]FellowAIKilled_1,お前を殺してやる！,
[BARK]FellowAIKilled_2,お前を殺してやる！,
[BARK]FellowAIKilled_3,お前はまだ死んでない！,
[BARK]FellowAIKilled_4,じっとしてろ！,
[BARK]FellowAIKilled_5,,
[BARK]FellowAIKilled_6,動くな、動くな。,
[BARK]Flanking_0,奴らの後ろに回り込め！,
[BARK]Flanking_1,物陰に隠れろ！,
[BARK]Flanking_2,あそこだ！,
[BARK]Flanking_3,押し返せ！,
[BARK]Flanking_4,奴らを生かしておくな！,
[BARK]Flanking_5,奴らを止めろ！,
[BARK]Flanking_6,俺は行くぞ！,
[BARK]Flanking_7,奴らを分断させろ！,
[BARK]Flashed_0,（悲鳴）,
[BARK]Flashed_1,（悲鳴）,
[BARK]Flashed_2,（悲鳴）,
[BARK]Gassed_0,（咳）,
[BARK]Gassed_1,（咳）,
[BARK]Gassed_2,（咳）,
[BARK]HeardSWAT_0,出て来い！,
[BARK]HeardSWAT_1,誰だ？撃つぞ！,
[BARK]HeardSWAT_2,なんだ？,
[BARK]HeardSWAT_3,なんだ？,
[BARK]HeardSWAT_4,何だって…,
[BARK]HeardSWAT_5,静かに…,
[BARK]Hesitating_0,クソッ。,
[BARK]Hesitating_1,くそ。,
[BARK]Hesitating_2,俺…俺は…,
[BARK]Hesitating_3,俺は…,
[BARK]Hesitating_4,あー…うーん…,
[BARK]Hesitating_5,あー…,
[BARK]HitThePlayer_0,馬鹿な野郎だ。,
[BARK]HitThePlayer_1,血には血を。,
[BARK]HitThePlayer_2,血には血を！,
[BARK]HitThePlayer_3,地獄へ落ちろ！,
[BARK]IdleAlly_0,今度こそ奴らに思い知らせてやる。,
[BARK]IdleAlly_1,愚かな奴らだ。,
[BARK]IdleAlly_10,奴を見つけろ！,
[BARK]IdleAlly_11,奴を見つけろ！,
[BARK]IdleAlly_12,奴を見つけてもすぐに殺すな。,
[BARK]IdleAlly_13,急げ！警察がすぐに来る。,
[BARK]IdleAlly_14,馬鹿なことをするな。,
[BARK]IdleAlly_15,奴はここにいない…,
[BARK]IdleAlly_2,時間がない…急げ！,
[BARK]IdleAlly_3,奴はここら辺にいるはずだ。進み続けろ！,
[BARK]IdleAlly_4,カダマーはこれを望んだはずだ。,
[BARK]IdleAlly_5,カダマーはこれを望んだはずだ！,
[BARK]IdleAlly_6,恐れるな。勇気を持て。俺たちは正義の行いをしている。,
[BARK]IdleAlly_7,他は忘れろ！俺たちはそいつらのために来たんじゃない。,
[BARK]IdleAlly_8,奴は見つかったか？,
[BARK]IdleAlly_9,探し続けろ、奴はどこかにいる。,
[BARK]IdleEnemy_0,静かにしろ！必要ならお前も殺すぞ。,
[BARK]IdleEnemy_1,言う通りにしないとここで死ぬぞ。,
[BARK]IdleEnemy_2,お前のために来たんじゃない。お前など、どうでもいい。,
[BARK]IdleEnemy_3,俺らの邪魔をするな。,
[BARK]IdleSelf_0,どこにいるんだ？あのねずみ野郎。,
[BARK]IdleSelf_1,奴はここにいない！,
[BARK]IdleSelf_2,クソッ。,
[BARK]IdleSelf_3,今これをやるなんて…俺たちはまだ…準備ができてない。,
[BARK]Immune_0,へへへへへ…,
[BARK]Immune_1,覚悟しておけ。,
[BARK]Immune_2,今度は俺の番だ。,
[BARK]Immune_3,やりやがったな！,
[BARK]IncapIdle_0,（苦しそうなうめき声）,
[BARK]IncapIdle_1,（苦しそうなうめき声）,
[BARK]IncapIdle_2,（苦しそうなうめき声）,
[BARK]IncapIdle_3,（苦しそうなうめき声）,
[BARK]KillCivilian_0,奴らを殺せ！,
[BARK]KillCivilian_1,奴らを殺せ！,
[BARK]KillCivilian_2,俺はこれをやらなければならないのだ。,
[BARK]KillCivilian_3,わかってもらえるといいが。,
[BARK]KnifeThePlayer_0,くそ食らえ！,
[BARK]KnifeThePlayer_1,このクソ野郎！,
[BARK]KnifeThePlayer_2,死ね！,
[BARK]NonCompliant_0,銃を下ろせ！,
[BARK]NonCompliant_1,銃を下ろせ！,
[BARK]NonCompliant_10,終わるまではダメだ！,
[BARK]NonCompliant_2,くそ食らえ！,
[BARK]NonCompliant_3,くそ食らえー！,
[BARK]NonCompliant_4,殺してやる！,
[BARK]NonCompliant_5,くそ食らえ、この野郎！,
[BARK]NonCompliant_6,ダメだ！,
[BARK]NonCompliant_7,俺は降参しないぞ！,
[BARK]NonCompliant_8,地獄に落ちろ！,
[BARK]NonCompliant_9,終わるまではダメだ！,
[BARK]Pain_0,（苦痛に満ちた叫び声）,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]PlayerSeen_0,くそ！,
[BARK]PlayerSeen_1,警察だ！,
[BARK]PlayerSeen_2,やめろ！,
[BARK]PlayerSeen_3,ま、待て！,
[BARK]PlayerSeen_4,銃を捨てろ！,
[BARK]PlayerSeen_5,武器を捨てろ！,
[BARK]PlayerSeen_6,奴らが来た！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[REPLY]Fleeing_0,他の連中を連れて来い！,
[REPLY]Fleeing_1,他の連中を連れて来い！,
[REPLY]Fleeing_2,行け、行け！,
[REPLY]Fleeing_3,行け、行け、行け！,
[REPLY]Fleeing_4,物陰に隠れろ！,
[REPLY]Fleeing_5,隠れろ！,
[REPLY]Fleeing_6,急げ！,
[REPLY]Shooting_0,奴らを殺せ！,
[REPLY]Shooting_1,あいつらを中に入れるな！,
[REPLY]Shooting_2,奴らを止めなければ！,
[REPLY]Shooting_3,弾薬！,
[REPLY]Shooting_4,撃て！,
[REPLY]Shooting_5,撃て！,
[REPLY]Shooting_6,奴らを撃て！,
[REPLY]Shooting_7,奴らを止めろ！,
[TELL]Fleeing_0,移動するぞ！,
[TELL]Fleeing_1,回り込むぞ！,
[TELL]Fleeing_2,退避するぞ！,
[TELL]Fleeing_3,くそ！,
[TELL]Shooting_0,死ね、このバカ野郎！,
[TELL]Shooting_1,地獄に落ちろ！,
[TELL]Shooting_2,地獄に落ちろ！,
[TELL]Shooting_3,クソッ！,
[TELL]Shooting_4,武器を捨てろ！,
[TELL]Shooting_5,あきらめてなるものか！,
[TELL]Shooting_6,さっさと下がれ！さもなければこいつらは死ぬ！,
